Faculty,Course,Semester,Day,Time,Time-start,Time-end,Building,Room,Building_Name,Building_Number
מחלקה המחלקה למתמטיקה,88174-02,ב',ב',18:00 - 20:00,18:00,20:00,מ.ישראל 502,23,מ.ישראל,502
מחלקה המחלקה למתמטיקה,88195-01,א',ב',10:00 - 12:00,10:00,12:00,מ.ישראל 507,105,מ.ישראל,507
מחלקה המחלקה למתמטיקה,88195-01,א',ג',10:00 - 12:00,10:00,12:00,מ.ישראל 605,105,מ.ישראל,605
מחלקה המחלקה למתמטיקה,88195-02,א',ג',12:00 - 14:00,12:00,14:00,מ.ישראל 605,11,מ.ישראל,605
מחלקה המחלקה למתמטיקה,88201-01,ב',ה',11:00 - 14:00,11:00,14:00,משפטים 306,111,משפטים,306
מחלקה המחלקה למתמטיקה,88201-03,ב',ה',09:00 - 11:00,9:00,11:00,משפטים 306,111,משפטים,306
מחלקה המחלקה למתמטיקה,88202-01,א',ג',11:00 - 14:00,11:00,14:00,סטודנטים 105,61,סטודנטים,105
מחלקה המחלקה למתמטיקה,88202-02,א',ג',14:00 - 16:00,14:00,16:00,סטודנטים 105,61,סטודנטים,105
מחלקה המחלקה למתמטיקה,88211-01,א',א',11:00 - 14:00,11:00,14:00,משפטים 305,4,משפטים,305
מחלקה המחלקה למתמטיקה,88211-03,א',א',14:00 - 16:00,14:00,16:00,משפטים 305,4,משפטים,305
מחלקה המחלקה למתמטיקה,88211-04,א',ג',16:00 - 18:00,16:00,18:00,מ.ישראל 507,2,מ.ישראל,507
מחלקה המחלקה למתמטיקה,88212-01,ב',א',15:00 - 17:00,15:00,17:00,יהדות 404,102,יהדות,404
מחלקה המחלקה למתמטיקה,88212-01,ב',ד',15:00 - 17:00,15:00,17:00,מ.ישראל 505,102,מ.ישראל,505
מחלקה המחלקה למתמטיקה,88212-02,ב',ד',17:00 - 19:00,17:00,19:00,מ.ישראל 505,105,מ.ישראל,505
מחלקה המחלקה למתמטיקה,88218-01,א',ד',17:00 - 20:00,17:00,20:00,מ.ישראל 604,62,מ.ישראל,604
מחלקה המחלקה למתמטיקה,88218-02,א',א',14:00 - 16:00,14:00,16:00,מ.ישראל 604,103,מ.ישראל,604
מחלקה המחלקה למתמטיקה,88218-03,א',א',14:00 - 16:00,14:00,16:00,מ.ישראל 604,205,מ.ישראל,604
מחלקה המחלקה למתמטיקה,88220-01,ב',ה',14:00 - 17:00,14:00,17:00,משפטים 305,134,משפטים,305
מחלקה המחלקה למתמטיקה,88220-02,ב',ה',17:00 - 19:00,17:00,19:00,משפטים 305,134,משפטים,305
מחלקה המחלקה למתמטיקה,88222-05,ב',א',16:00 - 19:00,16:00,19:00,משפטים 305,6,משפטים,305
מחלקה המחלקה למתמטיקה,88222-07,ב',א',19:00 - 21:00,19:00,21:00,משפטים 305,134,משפטים,305
מחלקה המחלקה למתמטיקה,88222-08,ב',א',19:00 - 21:00,19:00,21:00,משפטים 305,6,משפטים,305
מחלקה המחלקה למתמטיקה,88230-01,א',ב',10:00 - 12:00,10:00,12:00,מ.ישראל 507,205,מ.ישראל,507
מחלקה המחלקה למתמטיקה,88230-01,א',ב',12:00 - 14:00,12:00,14:00,מ.ישראל 507,205,מ.ישראל,507
מחלקה המחלקה למתמטיקה,88230-01,א',ה',10:00 - 12:00,10:00,12:00,מ.ישראל 507,205,מ.ישראל,507
מחלקה המחלקה למתמטיקה,88230-01,א',ה',12:00 - 14:00,12:00,14:00,מ.ישראל 507,205,מ.ישראל,507
מחלקה המחלקה למתמטיקה,88230-05,א',א',15:00 - 17:00,15:00,17:00,מ.ישראל 604,61,מ.ישראל,604
מחלקה המחלקה למתמטיקה,88230-05,א',א',16:00 - 18:00,16:00,18:00,מ.ישראל 604,61,מ.ישראל,604
מחלקה המחלקה למתמטיקה,88230-05,א',ד',15:00 - 17:00,15:00,17:00,מ.ישראל 507,61,מ.ישראל,507
מחלקה המחלקה למתמטיקה,88230-05,א',ד',16:00 - 18:00,16:00,18:00,מ.ישראל 507,61,מ.ישראל,507
מחלקה המחלקה למתמטיקה,88230-06,א',א',18:00 - 20:00,18:00,20:00,מ.ישראל 604,103,מ.ישראל,604
מחלקה המחלקה למתמטיקה,88230-07,א',א',15:00 - 17:00,15:00,17:00,מ.ישראל 605,12,מ.ישראל,605
מחלקה המחלקה למתמטיקה,88230-07,א',א',16:00 - 18:00,16:00,18:00,מ.ישראל 605,12,מ.ישראל,605
מחלקה המחלקה למתמטיקה,88230-07,א',ד',15:00 - 17:00,15:00,17:00,מ.ישראל 604,12,מ.ישראל,604
מחלקה המחלקה למתמטיקה,88230-07,א',ד',16:00 - 18:00,16:00,18:00,מ.ישראל 604,12,מ.ישראל,604
מחלקה המחלקה למתמטיקה,88230-08,א',א',18:00 - 20:00,18:00,20:00,מ.ישראל 505,103,מ.ישראל,505
מחלקה המחלקה למתמטיקה,88230-09,א',א',18:00 - 20:00,18:00,20:00,מ.ישראל 507,2,מ.ישראל,507
מחלקה המחלקה למתמטיקה,88231-08,ב',ד',19:00 - 21:00,19:00,21:00,מ.ישראל 604,63,מ.ישראל,604
מחלקה המחלקה למתמטיקה,88231-11,ב',ד',16:00 - 19:00,16:00,19:00,מ.ישראל 604,63,מ.ישראל,604
מחלקה המחלקה למתמטיקה,88232-01,ב',א',09:00 - 12:00,9:00,12:00,משפטים 305,134,משפטים,305
מחלקה המחלקה למתמטיקה,88232-02,ב',א',12:00 - 14:00,12:00,14:00,משפטים 305,134,משפטים,305
מחלקה המחלקה למתמטיקה,88235-01,ב',ד',13:00 - 16:00,13:00,16:00,מ.ישראל 604,64,מ.ישראל,604
מחלקה המחלקה למתמטיקה,88236-01,ב',ב',11:00 - 14:00,11:00,14:00,מ.ישראל 604,205,מ.ישראל,604
מחלקה המחלקה למתמטיקה,88236-02,ב',ב',14:00 - 16:00,14:00,16:00,מ.ישראל 604,205,מ.ישראל,604
מחלקה המחלקה למתמטיקה,88236-05,ב',ד',16:00 - 19:00,16:00,19:00,מ.ישראל 604,64,מ.ישראל,604
מחלקה המחלקה למתמטיקה,88236-06,ב',ד',19:00 - 21:00,19:00,21:00,מ.ישראל 604,64,מ.ישראל,604
מחלקה המחלקה למתמטיקה,88236-07,ב',ד',19:00 - 21:00,19:00,21:00,מ.ישראל 505,105,מ.ישראל,505
מחלקה המחלקה למתמטיקה,88240-01,א',ה',09:00 - 12:00,9:00,12:00,מ.ישראל 507,204,מ.ישראל,507
מחלקה המחלקה למתמטיקה,88241-01,א',ה',10:00 - 14:00,10:00,14:00,מ.ישראל 605,63,מ.ישראל,605
מחלקה המחלקה למתמטיקה,882631-01,א',א',16:00 - 20:00,16:00,20:00,מ.ישראל 605,11,מ.ישראל,605
מחלקה המחלקה למתמטיקה,882750-01,ב',ב',16:00 - 19:00,16:00,19:00,משפטים 305,4,משפטים,305
מחלקה המחלקה למתמטיקה,882750-02,ב',ב',19:00 - 20:00,19:00,20:00,משפטים 305,4,משפטים,305
מחלקה המחלקה למתמטיקה,88280-01,א',ב',14:00 - 18:00,14:00,18:00,מ.ישראל 507,207,מ.ישראל,507
מחלקה המחלקה למתמטיקה,88280-02,א',ב',18:00 - 20:00,18:00,20:00,מ.ישראל 507,207,מ.ישראל,507
מחלקה המחלקה למתמטיקה,88303-01,ב',ב',10:00 - 13:00,10:00,13:00,מ.ישראל 502,26,מ.ישראל,502
מחלקה המחלקה למתמטיקה,88304-01,ב',ה',09:00 - 12:00,9:00,12:00,מ.ישראל 604,64,מ.ישראל,604
מחלקה המחלקה למתמטיקה,88311-01,א',ה',12:00 - 14:00,12:00,14:00,מ.ישראל 605,64,מ.ישראל,605
מחלקה המחלקה למתמטיקה,88311-02,א',ה',14:00 - 15:00,14:00,15:00,מ.ישראל 605,64,מ.ישראל,605
מחלקה המחלקה למתמטיקה,88320-01,ב',ה',12:00 - 15:00,12:00,15:00,מ.ישראל 604,205,מ.ישראל,604
מחלקה המחלקה למתמטיקה,88320-02,ב',א',12:00 - 14:00,12:00,14:00,מ.ישראל 604,205,מ.ישראל,604
מחלקה המחלקה למתמטיקה,88341-01,א',א',13:00 - 16:00,13:00,16:00,חברה 905,62,חברה,905
מחלקה המחלקה למתמטיקה,88341-02,א',ד',13:00 - 15:00,13:00,15:00,מ.ישראל 507,201,מ.ישראל,507
מחלקה המחלקה למתמטיקה,88341-05,א',ד',13:00 - 15:00,13:00,15:00,מ.ישראל 605,61,מ.ישראל,605
מחלקה המחלקה למתמטיקה,883600-01,ב',ד',14:00 - 17:00,14:00,17:00,מ.ישראל 605,13,מ.ישראל,605
מחלקה המחלקה למתמטיקה,88369-01,ב',ב',13:00 - 15:00,13:00,15:00,משפטים 305,6,משפטים,305
מחלקה המחלקה למתמטיקה,88369-02,ב',ב',15:00 - 16:00,15:00,16:00,משפטים 305,6,משפטים,305
מחלקה המחלקה למתמטיקה,88373-01,ב',ד',10:00 - 13:00,10:00,13:00,יהדות 403,67,יהדות,403
מחלקה המחלקה למתמטיקה,88373-02,ב',ד',13:00 - 14:00,13:00,14:00,יהדות 403,67,יהדות,403
מחלקה המחלקה למתמטיקה,88376-01,א',א',09:00 - 11:00,9:00,11:00,מ.ישראל 505,5,מ.ישראל,505
מחלקה המחלקה למתמטיקה,88376-02,א',א',16:00 - 18:00,16:00,18:00,מ.ישראל 605,13,מ.ישראל,605
מחלקה המחלקה למתמטיקה,88520-01,א',ה',09:00 - 12:00,9:00,12:00,מ.ישראל 604,205,מ.ישראל,604
מחלקה המחלקה למתמטיקה,88525-01,א',ד',10:00 - 13:00,10:00,13:00,מ.ישראל 507,1,מ.ישראל,507
מחלקה המחלקה למתמטיקה,88537-01,א',ג',13:00 - 16:00,13:00,16:00,מ.ישראל 507,6,מ.ישראל,507
מחלקה המחלקה למתמטיקה,88554-01,ב',ה',14:00 - 17:00,14:00,17:00,יהדות 404,115,יהדות,404
מחלקה המחלקה למתמטיקה,88555-01,ב',ד',10:00 - 13:00,10:00,13:00,מ.ישראל 505,4,מ.ישראל,505
מחלקה המחלקה למתמטיקה,88584-01,ב',ד',12:00 - 14:00,12:00,14:00,טבע 203,226,טבע,203
מחלקה המחלקה למתמטיקה,88584-02,ב',ד',14:00 - 15:00,14:00,15:00,מ.ישראל 502,8,מ.ישראל,502
מחלקה המחלקה למתמטיקה,88599-01,ב',ג',11:00 - 14:00,11:00,14:00,מ.ישראל 507,5,מ.ישראל,507
מחלקה המחלקה למתמטיקה,88601-01,א',ג',16:00 - 19:00,16:00,19:00,מ.ישראל 605,105,מ.ישראל,605
מחלקה המחלקה למתמטיקה,88601-02,א',ג',11:00 - 13:00,11:00,13:00,מ.ישראל 605,105,מ.ישראל,605
מחלקה המחלקה למתמטיקה,88602-01,ב',ג',08:00 - 11:00,8:00,11:00,מ.ישראל 605,105,מ.ישראל,605
מחלקה המחלקה למתמטיקה,88602-02,ב',ג',16:00 - 18:00,16:00,18:00,מ.ישראל 605,105,מ.ישראל,605
מחלקה המחלקה למתמטיקה,88608-01,ב',ג',14:00 - 16:00,14:00,16:00,מ.ישראל 605,105,מ.ישראל,605
מחלקה המחלקה למתמטיקה,886100-01,א',ב',08:00 - 10:00,8:00,10:00,מ.ישראל 605,103,מ.ישראל,605
מחלקה המחלקה למתמטיקה,886100-02,א',ב',10:00 - 11:00,10:00,11:00,מ.ישראל 605,103,מ.ישראל,605
מחלקה המחלקה למתמטיקה,886110-01,א',ב',13:00 - 17:00,13:00,17:00,מ.ישראל 605,103,מ.ישראל,605
מחלקה המחלקה למתמטיקה,886110-02,א',ב',11:00 - 13:00,11:00,13:00,מ.ישראל 605,103,מ.ישראל,605
מחלקה המחלקה למתמטיקה,88612-01,ב',ב',11:00 - 13:00,11:00,13:00,מ.ישראל 605,103,מ.ישראל,605
מחלקה המחלקה למתמטיקה,88612-02,ב',ב',17:00 - 19:00,17:00,19:00,מ.ישראל 605,103,מ.ישראל,605
מחלקה המחלקה למתמטיקה,886140-01,ב',ב',08:00 - 11:00,8:00,11:00,מ.ישראל 605,103,מ.ישראל,605
מחלקה המחלקה למתמטיקה,886150-01,ב',ג',11:00 - 14:00,11:00,14:00,מ.ישראל 605,105,מ.ישראל,605
מחלקה המחלקה למתמטיקה,886150-02,ב',ג',18:00 - 19:00,18:00,19:00,מ.ישראל 605,105,מ.ישראל,605
מחלקה המחלקה למתמטיקה,886170-01,א',ג',08:00 - 11:00,8:00,11:00,מ.ישראל 605,105,מ.ישראל,605
מחלקה המחלקה למתמטיקה,886180-01,ב',ב',13:00 - 17:00,13:00,17:00,מ.ישראל 605,103,מ.ישראל,605
מחלקה המחלקה למתמטיקה,886200-01,ב',ו',08:00 - 11:00,8:00,11:00,יהדות 403,67,יהדות,403
מחלקה המחלקה למתמטיקה,886200-02,ב',ו',11:00 - 12:00,11:00,12:00,יהדות 403,67,יהדות,403
מחלקה המחלקה למתמטיקה,886210-01,א',א',14:00 - 16:00,14:00,16:00,מ.ישראל 604,104,מ.ישראל,604
מחלקה המחלקה למתמטיקה,88622-01,א',א',14:00 - 17:00,14:00,17:00,מ.ישראל 505,104,מ.ישראל,505
מחלקה המחלקה למתמטיקה,88622-02,א',ו',12:00 - 14:00,12:00,14:00,מ.ישראל 507,106,מ.ישראל,507
מחלקה המחלקה למתמטיקה,886220-01,ב',ג',19:00 - 20:00,19:00,20:00,מ.ישראל 605,105,מ.ישראל,605
מחלקה המחלקה למתמטיקה,886221-01,א',ב',17:00 - 19:00,17:00,19:00,מ.ישראל 605,103,מ.ישראל,605
מחלקה המחלקה למתמטיקה,88623-01,ב',א',17:00 - 20:00,17:00,20:00,סטודנטים 105,101,סטודנטים,105
מחלקה המחלקה למתמטיקה,88623-02,ב',א',20:00 - 21:00,20:00,21:00,סטודנטים 105,101,סטודנטים,105
מחלקה המחלקה למתמטיקה,88624-01,א',א',18:00 - 20:00,18:00,20:00,מ.ישראל 604,104,מ.ישראל,604
מחלקה המחלקה למתמטיקה,88624-02,א',ו',11:00 - 12:00,11:00,12:00,מ.ישראל 505,2,מ.ישראל,505
מחלקה המחלקה למתמטיקה,88625-01,א',א',17:00 - 20:00,17:00,20:00,מ.ישראל 605,63,מ.ישראל,605
מחלקה המחלקה למתמטיקה,88625-02,א',א',20:00 - 22:00,20:00,22:00,מ.ישראל 505,5,מ.ישראל,505
מחלקה המחלקה למתמטיקה,88629-01,ב',א',14:00 - 17:00,14:00,17:00,סטודנטים 105,101,סטודנטים,105
מחלקה המחלקה למתמטיקה,88629-02,ב',ו',12:00 - 13:00,12:00,13:00,יהדות 403,67,יהדות,403
מחלקה המחלקה למתמטיקה,88636-01,ב',ו',09:00 - 12:00,9:00,12:00,מ.ישראל 604,103,מ.ישראל,604
מחלקה המחלקה למתמטיקה,88636-03,ב',ו',12:00 - 13:00,12:00,13:00,מ.ישראל 604,103,מ.ישראל,604
מחלקה המחלקה למתמטיקה,88638-01,ב',א',14:00 - 17:00,14:00,17:00,מ.ישראל 505,62,מ.ישראל,505
מחלקה המחלקה למתמטיקה,88642-01,א',א',16:00 - 18:00,16:00,18:00,מ.ישראל 604,101,מ.ישראל,604
מחלקה המחלקה למתמטיקה,88650-01,א',ו',12:00 - 14:00,12:00,14:00,מ.ישראל 505,2,מ.ישראל,505
מחלקה המחלקה למתמטיקה,88654-01,ב',א',17:00 - 19:00,17:00,19:00,מ.ישראל 505,62,מ.ישראל,505
מחלקה המחלקה למתמטיקה,88656-01,ב',א',19:00 - 21:00,19:00,21:00,מ.ישראל 605,11,מ.ישראל,605
מחלקה המחלקה למתמטיקה,886788-01,ב',א',10:00 - 12:00,10:00,12:00,מ.ישראל 502,8,מ.ישראל,502
מחלקה המחלקה למתמטיקה,886960-01,ב',ג',14:00 - 16:00,14:00,16:00,מ.ישראל 507,202,מ.ישראל,507
מחלקה המחלקה למתמטיקה,886960-02,ב',ג',10:00 - 12:00,10:00,12:00,מ.ישראל 507,206,מ.ישראל,507
מחלקה המחלקה למתמטיקה,886960-11,א',ו',08:00 - 10:00,8:00,10:00,מ.ישראל 507,106,מ.ישראל,507
מחלקה המחלקה למתמטיקה,886960-12,א',ו',10:00 - 12:00,10:00,12:00,מ.ישראל 507,106,מ.ישראל,507
מחלקה המחלקה למתמטיקה,886961-01,א',ב',08:00 - 10:00,8:00,10:00,מ.ישראל 605,14,מ.ישראל,605
מחלקה המחלקה למתמטיקה,886970-01,א',ו',08:00 - 10:00,8:00,10:00,מ.ישראל 505,2,מ.ישראל,505
מחלקה המחלקה למתמטיקה,886970-02,א',ו',10:00 - 11:00,10:00,11:00,מ.ישראל 505,2,מ.ישראל,505
מחלקה המחלקה למתמטיקה,886971-01,ב',א',14:00 - 16:00,14:00,16:00,מ.ישראל 605,11,מ.ישראל,605
מחלקה המחלקה למתמטיקה,886971-02,ב',א',16:00 - 17:00,16:00,17:00,מ.ישראל 605,11,מ.ישראל,605
מחלקה המחלקה למתמטיקה,886972-01,ב',א',17:00 - 19:00,17:00,19:00,מ.ישראל 605,11,מ.ישראל,605
מחלקה המחלקה למתמטיקה,886980-01,א',ד',14:00 - 16:00,14:00,16:00,משפטים 305,134,משפטים,305
מחלקה המחלקה למתמטיקה,886980-02,א',ד',16:00 - 17:00,16:00,17:00,משפטים 305,134,משפטים,305
מחלקה המחלקה למתמטיקה,88731-01,א',ג',14:00 - 17:00,14:00,17:00,מ.ישראל 605,63,מ.ישראל,605
מחלקה המחלקה למתמטיקה,88732-01,ב',ג',14:00 - 17:00,14:00,17:00,סטודנטים 105,61,סטודנטים,105
מחלקה המחלקה למתמטיקה,887540-01,א',א',13:00 - 16:00,13:00,16:00,יהדות 404,115,יהדות,404
מחלקה המחלקה למתמטיקה,88775-01,ב',א',12:00 - 14:00,12:00,14:00,יהדות 404,102,יהדות,404
מחלקה המחלקה למתמטיקה,88775-02,ב',א',09:00 - 10:00,9:00,10:00,יהדות 404,115,יהדות,404
מחלקה המחלקה למתמטיקה,887750-01,ב',ב',12:00 - 15:00,12:00,15:00,יהדות 403,217,יהדות,403
מחלקה המחלקה למתמטיקה,88778-01,א',ב',17:00 - 20:00,17:00,20:00,מ.ישראל 604,105,מ.ישראל,604
מחלקה המחלקה למתמטיקה,88779-01,ב',א',12:00 - 15:00,12:00,15:00,יהדות 404,115,יהדות,404
מחלקה המחלקה למתמטיקה,88780-01,א',ב',12:00 - 14:00,12:00,14:00,מ.ישראל 604,102,מ.ישראל,604
מחלקה המחלקה למתמטיקה,887810-01,א',א',10:00 - 12:00,10:00,12:00,יהדות 404,101,יהדות,404
מחלקה המחלקה למתמטיקה,887810-02,א',ג',12:00 - 14:00,12:00,14:00,טבע 207,1,טבע,207
מחלקה המחלקה למתמטיקה,887811-01,ב',ב',12:00 - 14:00,12:00,14:00,מ.ישראל 604,64,מ.ישראל,604
מחלקה המחלקה למתמטיקה,88782-01,א',ד',10:00 - 13:00,10:00,13:00,מ.ישראל 605,12,מ.ישראל,605
מחלקה המחלקה למתמטיקה,88784-01,א',ב',14:00 - 17:00,14:00,17:00,מ.ישראל 505,101,מ.ישראל,505
מחלקה המחלקה למתמטיקה,887840-01,א',א',10:00 - 13:00,10:00,13:00,יהדות 403,2,יהדות,403
מחלקה המחלקה למתמטיקה,88809-01,א',ה',17:00 - 20:00,17:00,20:00,מ.ישראל 505,104,מ.ישראל,505
מחלקה המחלקה למתמטיקה,888100-01,ב',א',15:00 - 18:00,15:00,18:00,מ.ישראל 507,1,מ.ישראל,507
מחלקה המחלקה למתמטיקה,88813-01,א',ה',14:00 - 17:00,14:00,17:00,יהדות 403,218,יהדות,403
מחלקה המחלקה למתמטיקה,88815-01,ב',ג',12:00 - 15:00,12:00,15:00,מ.ישראל 502,26,מ.ישראל,502
מחלקה המחלקה למתמטיקה,888200-01,ב',ה',17:00 - 19:00,17:00,19:00,מ.ישראל 505,63,מ.ישראל,505
מחלקה המחלקה למתמטיקה,888222-01,ב',ב',15:00 - 18:00,15:00,18:00,מ.ישראל 507,2,מ.ישראל,507
מחלקה המחלקה למתמטיקה,88826-01,ב',ג',09:00 - 12:00,9:00,12:00,מ.ישראל 502,24,מ.ישראל,502
מחלקה המחלקה למתמטיקה,88833-01,א',ב',18:00 - 21:00,18:00,21:00,מ.ישראל 505,104,מ.ישראל,505
מחלקה המחלקה למתמטיקה,88834-01,ב',ה',11:00 - 14:00,11:00,14:00,מ.ישראל 505,62,מ.ישראל,505
מחלקה המחלקה למתמטיקה,88838-01,ב',ה',14:00 - 17:00,14:00,17:00,מ.ישראל 508,7,מ.ישראל,508
מחלקה המחלקה למתמטיקה,88854-01,א',ג',09:00 - 12:00,9:00,12:00,מ.ישראל 507,208,מ.ישראל,507
מחלקה המחלקה למתמטיקה,888580-01,א',ה',11:00 - 14:00,11:00,14:00,מ.ישראל 505,62,מ.ישראל,505
מחלקה המחלקה למתמטיקה,88889-01,א',א',14:00 - 16:00,14:00,16:00,סטודנטים 105,105,סטודנטים,105
מחלקה המחלקה למתמטיקה,88889-01,א',ה',14:00 - 16:00,14:00,16:00,סטודנטים 105,105,סטודנטים,105
